entity_id,state,last_changed
sensor.plantesp_plants_1_moisture,70.63,2024-03-20T23:58:05.000Z
sensor.plantesp_plants_1_moisture,70.56,2024-03-21T00:03:05.000Z
sensor.plantesp_plants_1_moisture,70.41,2024-03-21T00:08:05.000Z
sensor.plantesp_plants_1_moisture,70.31,2024-03-21T00:13:05.000Z
sensor.plantesp_plants_1_moisture,70.17,2024-03-21T00:18:05.000Z
sensor.plantesp_plants_1_moisture,70.15,2024-03-21T00:23:05.000Z
sensor.plantesp_plants_1_moisture,70.09,2024-03-21T00:28:05.000Z
sensor.plantesp_plants_1_moisture,70.03,2024-03-21T00:33:05.000Z
sensor.plantesp_plants_1_moisture,69.88,2024-03-21T00:38:05.000Z
sensor.plantesp_plants_1_moisture,69.86,2024-03-21T00:43:05.000Z
sensor.plantesp_plants_1_moisture,69.8,2024-03-21T00:48:05.000Z
sensor.plantesp_plants_1_moisture,69.78,2024-03-21T00:53:05.000Z
sensor.plantesp_plants_1_moisture,69.64,2024-03-21T00:58:05.000Z
sensor.plantesp_plants_1_moisture,69.55,2024-03-21T01:03:05.000Z
sensor.plantesp_plants_1_moisture,69.46,2024-03-21T01:08:05.000Z
sensor.plantesp_plants_1_moisture,69.39,2024-03-21T01:13:05.000Z
sensor.plantesp_plants_1_moisture,69.34,2024-03-21T01:18:05.000Z
sensor.plantesp_plants_1_moisture,69.25,2024-03-21T01:23:05.000Z
sensor.plantesp_plants_1_moisture,69.1,2024-03-21T01:28:05.000Z
sensor.plantesp_plants_1_moisture,69.03,2024-03-21T01:33:05.000Z
sensor.plantesp_plants_1_moisture,68.89,2024-03-21T01:38:05.000Z
sensor.plantesp_plants_1_moisture,68.82,2024-03-21T01:43:05.000Z
sensor.plantesp_plants_1_moisture,68.7,2024-03-21T01:48:05.000Z
sensor.plantesp_plants_1_moisture,68.67,2024-03-21T01:53:05.000Z
sensor.plantesp_plants_1_moisture,68.54,2024-03-21T01:58:05.000Z
sensor.plantesp_plants_1_moisture,68.48,2024-03-21T02:03:05.000Z
sensor.plantesp_plants_1_moisture,68.46,2024-03-21T02:08:05.000Z
sensor.plantesp_plants_1_moisture,68.32,2024-03-21T02:13:05.000Z
sensor.plantesp_plants_1_moisture,68.29,2024-03-21T02:18:05.000Z
sensor.plantesp_plants_1_moisture,68.16,2024-03-21T02:23:05.000Z
sensor.plantesp_plants_1_moisture,68.1,2024-03-21T02:28:05.000Z
sensor.plantesp_plants_1_moisture,68.01,2024-03-21T02:33:05.000Z
sensor.plantesp_plants_1_moisture,67.92,2024-03-21T02:38:05.000Z
sensor.plantesp_plants_1_moisture,67.86,2024-03-21T02:43:05.000Z
sensor.plantesp_plants_1_moisture,67.82,2024-03-21T02:48:05.000Z
sensor.plantesp_plants_1_moisture,67.76,2024-03-21T02:53:05.000Z
sensor.plantesp_plants_1_moisture,67.62,2024-03-21T02:58:05.000Z
sensor.plantesp_plants_1_moisture,67.51,2024-03-21T03:03:05.000Z
sensor.plantesp_plants_1_moisture,67.5,2024-03-21T03:08:05.000Z
sensor.plantesp_plants_1_moisture,67.41,2024-03-21T03:13:05.000Z
sensor.plantesp_plants_1_moisture,67.36,2024-03-21T03:18:05.000Z
sensor.plantesp_plants_1_moisture,67.34,2024-03-21T03:23:05.000Z
sensor.plantesp_plants_1_moisture,67.33,2024-03-21T03:28:05.000Z
sensor.plantesp_plants_1_moisture,67.2,2024-03-21T03:33:05.000Z
sensor.plantesp_plants_1_moisture,67.17,2024-03-21T03:38:05.000Z
sensor.plantesp_plants_1_moisture,67.06,2024-03-21T03:43:05.000Z
sensor.plantesp_plants_1_moisture,67.02,2024-03-21T03:48:05.000Z
sensor.plantesp_plants_1_moisture,66.89,2024-03-21T03:53:05.000Z
sensor.plantesp_plants_1_moisture,66.76,2024-03-21T03:58:05.000Z
sensor.plantesp_plants_1_moisture,66.68,2024-03-21T04:03:05.000Z
sensor.plantesp_plants_1_moisture,66.64,2024-03-21T04:08:05.000Z
sensor.plantesp_plants_1_moisture,66.6,2024-03-21T04:13:05.000Z
sensor.plantesp_plants_1_moisture,66.54,2024-03-21T04:18:05.000Z
sensor.plantesp_plants_1_moisture,66.42,2024-03-21T04:23:05.000Z
sensor.plantesp_plants_1_moisture,66.29,2024-03-21T04:28:05.000Z
sensor.plantesp_plants_1_moisture,66.22,2024-03-21T04:33:05.000Z
sensor.plantesp_plants_1_moisture,66.12,2024-03-21T04:38:05.000Z
sensor.plantesp_plants_1_moisture,66.06,2024-03-21T04:43:05.000Z
sensor.plantesp_plants_1_moisture,65.95,2024-03-21T04:48:05.000Z
sensor.plantesp_plants_1_moisture,65.91,2024-03-21T04:53:05.000Z
sensor.plantesp_plants_1_moisture,65.83,2024-03-21T04:58:05.000Z
sensor.plantesp_plants_1_moisture,65.8,2024-03-21T05:03:05.000Z
sensor.plantesp_plants_1_moisture,65.67,2024-03-21T05:08:05.000Z
sensor.plantesp_plants_1_moisture,65.55,2024-03-21T05:13:05.000Z
sensor.plantesp_plants_1_moisture,65.43,2024-03-21T05:18:05.000Z
sensor.plantesp_plants_1_moisture,65.4,2024-03-21T05:23:05.000Z
sensor.plantesp_plants_1_moisture,65.31,2024-03-21T05:28:05.000Z
sensor.plantesp_plants_1_moisture,65.18,2024-03-21T05:33:05.000Z
sensor.plantesp_plants_1_moisture,65.16,2024-03-21T05:38:05.000Z
sensor.plantesp_plants_1_moisture,65.12,2024-03-21T05:43:05.000Z
sensor.plantesp_plants_1_moisture,65.08,2024-03-21T05:48:05.000Z
sensor.plantesp_plants_1_moisture,64.96,2024-03-21T05:53:05.000Z
sensor.plantesp_plants_1_moisture,64.92,2024-03-21T05:58:05.000Z
sensor.plantesp_plants_1_moisture,64.8,2024-03-21T06:03:05.000Z
sensor.plantesp_plants_1_moisture,64.69,2024-03-21T06:08:05.000Z
sensor.plantesp_plants_1_moisture,64.57,2024-03-21T06:13:05.000Z
sensor.plantesp_plants_1_moisture,64.53,2024-03-21T06:18:05.000Z
sensor.plantesp_plants_1_moisture,64.51,2024-03-21T06:23:05.000Z
sensor.plantesp_plants_1_moisture,64.44,2024-03-21T06:28:05.000Z
sensor.plantesp_plants_1_moisture,64.39,2024-03-21T06:33:05.000Z
sensor.plantesp_plants_1_moisture,64.33,2024-03-21T06:38:05.000Z
sensor.plantesp_plants_1_moisture,64.21,2024-03-21T06:43:05.000Z
sensor.plantesp_plants_1_moisture,64.18,2024-03-21T06:48:05.000Z
sensor.plantesp_plants_1_moisture,64.11,2024-03-21T06:53:05.000Z
sensor.plantesp_plants_1_moisture,63.99,2024-03-21T06:58:05.000Z
sensor.plantesp_plants_1_moisture,63.89,2024-03-21T07:03:05.000Z
sensor.plantesp_plants_1_moisture,63.84,2024-03-21T07:08:05.000Z
sensor.plantesp_plants_1_moisture,63.71,2024-03-21T07:13:05.000Z
sensor.plantesp_plants_1_moisture,63.61,2024-03-21T07:18:05.000Z
sensor.plantesp_plants_1_moisture,63.48,2024-03-21T07:23:05.000Z
sensor.plantesp_plants_1_moisture,63.39,2024-03-21T07:28:05.000Z
sensor.plantesp_plants_1_moisture,63.33,2024-03-21T07:33:05.000Z
sensor.plantesp_plants_1_moisture,63.27,2024-03-21T07:38:05.000Z
sensor.plantesp_plants_1_moisture,63.18,2024-03-21T07:43:05.000Z
sensor.plantesp_plants_1_moisture,63.12,2024-03-21T07:48:05.000Z
sensor.plantesp_plants_1_moisture,63.01,2024-03-21T07:53:05.000Z
sensor.plantesp_plants_1_moisture,62.93,2024-03-21T07:58:05.000Z
sensor.plantesp_plants_1_moisture,62.84,2024-03-21T08:03:05.000Z
sensor.plantesp_plants_1_moisture,62.71,2024-03-21T08:08:05.000Z
sensor.plantesp_plants_1_moisture,62.59,2024-03-21T08:13:05.000Z
sensor.plantesp_plants_1_moisture,62.48,2024-03-21T08:18:05.000Z
sensor.plantesp_plants_1_moisture,62.43,2024-03-21T08:23:05.000Z
sensor.plantesp_plants_1_moisture,62.31,2024-03-21T08:28:05.000Z
sensor.plantesp_plants_1_moisture,62.25,2024-03-21T08:33:05.000Z
sensor.plantesp_plants_1_moisture,62.23,2024-03-21T08:38:05.000Z
sensor.plantesp_plants_1_moisture,62.16,2024-03-21T08:43:05.000Z
sensor.plantesp_plants_1_moisture,62.12,2024-03-21T08:48:05.000Z
sensor.plantesp_plants_1_moisture,62.09,2024-03-21T08:53:05.000Z
sensor.plantesp_plants_1_moisture,61.97,2024-03-21T08:58:05.000Z
sensor.plantesp_plants_1_moisture,61.85,2024-03-21T09:03:05.000Z
sensor.plantesp_plants_1_moisture,61.74,2024-03-21T09:08:05.000Z
sensor.plantesp_plants_1_moisture,61.68,2024-03-21T09:13:05.000Z
sensor.plantesp_plants_1_moisture,61.66,2024-03-21T09:18:05.000Z
sensor.plantesp_plants_1_moisture,61.64,2024-03-21T09:23:05.000Z
sensor.plantesp_plants_1_moisture,61.54,2024-03-21T09:28:05.000Z
sensor.plantesp_plants_1_moisture,61.48,2024-03-21T09:33:05.000Z
sensor.plantesp_plants_1_moisture,61.44,2024-03-21T09:38:05.000Z
sensor.plantesp_plants_1_moisture,61.4,2024-03-21T09:43:05.000Z
sensor.plantesp_plants_1_moisture,61.28,2024-03-21T09:48:05.000Z
sensor.plantesp_plants_1_moisture,61.2,2024-03-21T09:53:05.000Z
sensor.plantesp_plants_1_moisture,61.14,2024-03-21T09:58:05.000Z
sensor.plantesp_plants_1_moisture,61.04,2024-03-21T10:03:05.000Z
sensor.plantesp_plants_1_moisture,60.99,2024-03-21T10:08:05.000Z
sensor.plantesp_plants_1_moisture,60.89,2024-03-21T10:13:05.000Z
sensor.plantesp_plants_1_moisture,60.84,2024-03-21T10:18:05.000Z
sensor.plantesp_plants_1_moisture,60.82,2024-03-21T10:23:05.000Z
sensor.plantesp_plants_1_moisture,60.74,2024-03-21T10:28:05.000Z
sensor.plantesp_plants_1_moisture,60.66,2024-03-21T10:33:05.000Z
sensor.plantesp_plants_1_moisture,60.62,2024-03-21T10:38:05.000Z
sensor.plantesp_plants_1_moisture,60.5,2024-03-21T10:43:05.000Z
sensor.plantesp_plants_1_moisture,60.43,2024-03-21T10:48:05.000Z
sensor.plantesp_plants_1_moisture,60.39,2024-03-21T10:53:05.000Z
sensor.plantesp_plants_1_moisture,60.35,2024-03-21T10:58:05.000Z
sensor.plantesp_plants_1_moisture,60.27,2024-03-21T11:03:05.000Z
sensor.plantesp_plants_1_moisture,60.16,2024-03-21T11:08:05.000Z
sensor.plantesp_plants_1_moisture,60.13,2024-03-21T11:13:05.000Z
sensor.plantesp_plants_1_moisture,60.08,2024-03-21T11:18:05.000Z
sensor.plantesp_plants_1_moisture,60.03,2024-03-21T11:23:05.000Z
sensor.plantesp_plants_1_moisture,59.98,2024-03-21T11:28:05.000Z
sensor.plantesp_plants_1_moisture,59.91,2024-03-21T11:33:05.000Z
sensor.plantesp_plants_1_moisture,59.81,2024-03-21T11:38:05.000Z
sensor.plantesp_plants_1_moisture,59.77,2024-03-21T11:43:05.000Z
sensor.plantesp_plants_1_moisture,59.67,2024-03-21T11:48:05.000Z
sensor.plantesp_plants_1_moisture,59.6,2024-03-21T11:53:05.000Z
sensor.plantesp_plants_1_moisture,59.5,2024-03-21T11:58:05.000Z
sensor.plantesp_plants_1_moisture,59.45,2024-03-21T12:03:05.000Z
sensor.plantesp_plants_1_moisture,59.38,2024-03-21T12:08:05.000Z
sensor.plantesp_plants_1_moisture,59.3,2024-03-21T12:13:05.000Z
sensor.plantesp_plants_1_moisture,59.23,2024-03-21T12:18:05.000Z
sensor.plantesp_plants_1_moisture,59.22,2024-03-21T12:23:05.000Z
sensor.plantesp_plants_1_moisture,59.12,2024-03-21T12:28:05.000Z
sensor.plantesp_plants_1_moisture,59.01,2024-03-21T12:33:05.000Z
sensor.plantesp_plants_1_moisture,58.98,2024-03-21T12:38:05.000Z
sensor.plantesp_plants_1_moisture,58.88,2024-03-21T12:43:05.000Z
sensor.plantesp_plants_1_moisture,58.77,2024-03-21T12:48:05.000Z
sensor.plantesp_plants_1_moisture,58.7,2024-03-21T12:53:05.000Z
sensor.plantesp_plants_1_moisture,58.65,2024-03-21T12:58:05.000Z
sensor.plantesp_plants_1_moisture,58.6,2024-03-21T13:03:05.000Z
sensor.plantesp_plants_1_moisture,58.5,2024-03-21T13:08:05.000Z
sensor.plantesp_plants_1_moisture,58.39,2024-03-21T13:13:05.000Z
sensor.plantesp_plants_1_moisture,58.36,2024-03-21T13:18:05.000Z
sensor.plantesp_plants_1_moisture,58.34,2024-03-21T13:23:05.000Z
sensor.plantesp_plants_1_moisture,58.23,2024-03-21T13:28:05.000Z
sensor.plantesp_plants_1_moisture,58.21,2024-03-21T13:33:05.000Z
sensor.plantesp_plants_1_moisture,58.1,2024-03-21T13:38:05.000Z
sensor.plantesp_plants_1_moisture,58.03,2024-03-21T13:43:05.000Z
sensor.plantesp_plants_1_moisture,58.02,2024-03-21T13:48:05.000Z
sensor.plantesp_plants_1_moisture,57.96,2024-03-21T13:53:05.000Z
sensor.plantesp_plants_1_moisture,57.95,2024-03-21T13:58:05.000Z
sensor.plantesp_plants_1_moisture,57.92,2024-03-21T14:03:05.000Z
sensor.plantesp_plants_1_moisture,57.89,2024-03-21T14:08:05.000Z
sensor.plantesp_plants_1_moisture,57.8,2024-03-21T14:13:05.000Z
sensor.plantesp_plants_1_moisture,57.77,2024-03-21T14:18:05.000Z
sensor.plantesp_plants_1_moisture,57.68,2024-03-21T14:23:05.000Z
sensor.plantesp_plants_1_moisture,57.61,2024-03-21T14:28:05.000Z
sensor.plantesp_plants_1_moisture,57.53,2024-03-21T14:33:05.000Z
sensor.plantesp_plants_1_moisture,57.52,2024-03-21T14:38:05.000Z
sensor.plantesp_plants_1_moisture,57.42,2024-03-21T14:43:05.000Z
sensor.plantesp_plants_1_moisture,57.34,2024-03-21T14:48:05.000Z
sensor.plantesp_plants_1_moisture,57.31,2024-03-21T14:53:05.000Z
sensor.plantesp_plants_1_moisture,57.28,2024-03-21T14:58:05.000Z
sensor.plantesp_plants_1_moisture,57.2,2024-03-21T15:03:05.000Z
sensor.plantesp_plants_1_moisture,57.16,2024-03-21T15:08:05.000Z
sensor.plantesp_plants_1_moisture,57.12,2024-03-21T15:13:05.000Z
sensor.plantesp_plants_1_moisture,57.06,2024-03-21T15:18:05.000Z
sensor.plantesp_plants_1_moisture,57.0,2024-03-21T15:23:05.000Z
sensor.plantesp_plants_1_moisture,56.92,2024-03-21T15:28:05.000Z
sensor.plantesp_plants_1_moisture,56.83,2024-03-21T15:33:05.000Z
sensor.plantesp_plants_1_moisture,56.78,2024-03-21T15:38:05.000Z
sensor.plantesp_plants_1_moisture,56.72,2024-03-21T15:43:05.000Z
sensor.plantesp_plants_1_moisture,56.65,2024-03-21T15:48:05.000Z
sensor.plantesp_plants_1_moisture,56.61,2024-03-21T15:53:05.000Z
sensor.plantesp_plants_1_moisture,56.56,2024-03-21T15:58:05.000Z
sensor.plantesp_plants_1_moisture,56.5,2024-03-21T16:03:05.000Z
sensor.plantesp_plants_1_moisture,56.46,2024-03-21T16:08:05.000Z
sensor.plantesp_plants_1_moisture,56.43,2024-03-21T16:13:05.000Z
sensor.plantesp_plants_1_moisture,56.34,2024-03-21T16:18:05.000Z
sensor.plantesp_plants_1_moisture,56.24,2024-03-21T16:23:05.000Z
sensor.plantesp_plants_1_moisture,56.17,2024-03-21T16:28:05.000Z
sensor.plantesp_plants_1_moisture,56.07,2024-03-21T16:33:05.000Z
sensor.plantesp_plants_1_moisture,56.01,2024-03-21T16:38:05.000Z
sensor.plantesp_plants_1_moisture,55.99,2024-03-21T16:43:05.000Z
sensor.plantesp_plants_1_moisture,55.96,2024-03-21T16:48:05.000Z
sensor.plantesp_plants_1_moisture,55.92,2024-03-21T16:53:05.000Z
sensor.plantesp_plants_1_moisture,55.83,2024-03-21T16:58:05.000Z
sensor.plantesp_plants_1_moisture,55.8,2024-03-21T17:03:05.000Z
sensor.plantesp_plants_1_moisture,55.78,2024-03-21T17:08:05.000Z
sensor.plantesp_plants_1_moisture,55.69,2024-03-21T17:13:05.000Z
sensor.plantesp_plants_1_moisture,55.6,2024-03-21T17:18:05.000Z
sensor.plantesp_plants_1_moisture,55.56,2024-03-21T17:23:05.000Z
sensor.plantesp_plants_1_moisture,55.48,2024-03-21T17:28:05.000Z
sensor.plantesp_plants_1_moisture,55.38,2024-03-21T17:33:05.000Z
sensor.plantesp_plants_1_moisture,55.31,2024-03-21T17:38:05.000Z
sensor.plantesp_plants_1_moisture,55.27,2024-03-21T17:43:05.000Z
sensor.plantesp_plants_1_moisture,55.24,2024-03-21T17:48:05.000Z
sensor.plantesp_plants_1_moisture,55.18,2024-03-21T17:53:05.000Z
sensor.plantesp_plants_1_moisture,55.13,2024-03-21T17:58:05.000Z
sensor.plantesp_plants_1_moisture,55.07,2024-03-21T18:03:05.000Z
sensor.plantesp_plants_1_moisture,55.06,2024-03-21T18:08:05.000Z
sensor.plantesp_plants_1_moisture,54.98,2024-03-21T18:13:05.000Z
sensor.plantesp_plants_1_moisture,54.88,2024-03-21T18:18:05.000Z
sensor.plantesp_plants_1_moisture,54.81,2024-03-21T18:23:05.000Z
sensor.plantesp_plants_1_moisture,54.76,2024-03-21T18:28:05.000Z
sensor.plantesp_plants_1_moisture,54.74,2024-03-21T18:33:05.000Z
sensor.plantesp_plants_1_moisture,54.65,2024-03-21T18:38:05.000Z
sensor.plantesp_plants_1_moisture,54.55,2024-03-21T18:43:05.000Z
sensor.plantesp_plants_1_moisture,54.53,2024-03-21T18:48:05.000Z
sensor.plantesp_plants_1_moisture,54.44,2024-03-21T18:53:05.000Z
sensor.plantesp_plants_1_moisture,54.43,2024-03-21T18:58:05.000Z
sensor.plantesp_plants_1_moisture,54.41,2024-03-21T19:03:05.000Z
sensor.plantesp_plants_1_moisture,54.31,2024-03-21T19:08:05.000Z
sensor.plantesp_plants_1_moisture,54.27,2024-03-21T19:13:05.000Z
sensor.plantesp_plants_1_moisture,54.22,2024-03-21T19:18:05.000Z
sensor.plantesp_plants_1_moisture,54.14,2024-03-21T19:23:05.000Z
sensor.plantesp_plants_1_moisture,54.09,2024-03-21T19:28:05.000Z
sensor.plantesp_plants_1_moisture,54.03,2024-03-21T19:33:05.000Z
sensor.plantesp_plants_1_moisture,53.93,2024-03-21T19:38:05.000Z
sensor.plantesp_plants_1_moisture,53.84,2024-03-21T19:43:05.000Z
sensor.plantesp_plants_1_moisture,53.78,2024-03-21T19:48:05.000Z
sensor.plantesp_plants_1_moisture,53.74,2024-03-21T19:53:05.000Z
sensor.plantesp_plants_1_moisture,53.73,2024-03-21T19:58:05.000Z
sensor.plantesp_plants_1_moisture,53.68,2024-03-21T20:03:05.000Z
sensor.plantesp_plants_1_moisture,53.66,2024-03-21T20:08:05.000Z
sensor.plantesp_plants_1_moisture,53.58,2024-03-21T20:13:05.000Z
sensor.plantesp_plants_1_moisture,53.55,2024-03-21T20:18:05.000Z
sensor.plantesp_plants_1_moisture,53.51,2024-03-21T20:23:05.000Z
sensor.plantesp_plants_1_moisture,53.45,2024-03-21T20:28:05.000Z
sensor.plantesp_plants_1_moisture,53.43,2024-03-21T20:33:05.000Z
sensor.plantesp_plants_1_moisture,53.35,2024-03-21T20:38:05.000Z
sensor.plantesp_plants_1_moisture,53.26,2024-03-21T20:43:05.000Z
sensor.plantesp_plants_1_moisture,53.2,2024-03-21T20:48:05.000Z
sensor.plantesp_plants_1_moisture,53.13,2024-03-21T20:53:05.000Z
sensor.plantesp_plants_1_moisture,53.08,2024-03-21T20:58:05.000Z
sensor.plantesp_plants_1_moisture,53.02,2024-03-21T21:03:05.000Z
sensor.plantesp_plants_1_moisture,52.98,2024-03-21T21:08:05.000Z
sensor.plantesp_plants_1_moisture,52.93,2024-03-21T21:13:05.000Z
sensor.plantesp_plants_1_moisture,52.86,2024-03-21T21:18:05.000Z
sensor.plantesp_plants_1_moisture,52.84,2024-03-21T21:23:05.000Z
sensor.plantesp_plants_1_moisture,52.8,2024-03-21T21:28:05.000Z
sensor.plantesp_plants_1_moisture,52.72,2024-03-21T21:33:05.000Z
sensor.plantesp_plants_1_moisture,52.69,2024-03-21T21:38:05.000Z
sensor.plantesp_plants_1_moisture,52.65,2024-03-21T21:43:05.000Z
sensor.plantesp_plants_1_moisture,52.61,2024-03-21T21:48:05.000Z
sensor.plantesp_plants_1_moisture,52.58,2024-03-21T21:53:05.000Z
sensor.plantesp_plants_1_moisture,52.5,2024-03-21T21:58:05.000Z
sensor.plantesp_plants_1_moisture,52.48,2024-03-21T22:03:05.000Z
sensor.plantesp_plants_1_moisture,52.45,2024-03-21T22:08:05.000Z
sensor.plantesp_plants_1_moisture,52.43,2024-03-21T22:13:05.000Z
sensor.plantesp_plants_1_moisture,52.36,2024-03-21T22:18:05.000Z
sensor.plantesp_plants_1_moisture,52.29,2024-03-21T22:23:05.000Z
sensor.plantesp_plants_1_moisture,52.22,2024-03-21T22:28:05.000Z
sensor.plantesp_plants_1_moisture,52.2,2024-03-21T22:33:05.000Z
sensor.plantesp_plants_1_moisture,52.17,2024-03-21T22:38:05.000Z
sensor.plantesp_plants_1_moisture,52.11,2024-03-21T22:43:05.000Z
sensor.plantesp_plants_1_moisture,52.09,2024-03-21T22:48:05.000Z
sensor.plantesp_plants_1_moisture,52.06,2024-03-21T22:53:05.000Z
sensor.plantesp_plants_1_moisture,52.02,2024-03-21T22:58:05.000Z
sensor.plantesp_plants_1_moisture,51.95,2024-03-21T23:03:05.000Z
sensor.plantesp_plants_1_moisture,51.89,2024-03-21T23:08:05.000Z
sensor.plantesp_plants_1_moisture,51.83,2024-03-21T23:13:05.000Z
sensor.plantesp_plants_1_moisture,51.81,2024-03-21T23:18:05.000Z
sensor.plantesp_plants_1_moisture,51.78,2024-03-21T23:23:05.000Z
sensor.plantesp_plants_1_moisture,51.74,2024-03-21T23:28:05.000Z
sensor.plantesp_plants_1_moisture,51.68,2024-03-21T23:33:05.000Z
sensor.plantesp_plants_1_moisture,51.66,2024-03-21T23:38:05.000Z
sensor.plantesp_plants_1_moisture,51.62,2024-03-21T23:43:05.000Z
sensor.plantesp_plants_1_moisture,51.6,2024-03-21T23:48:05.000Z
sensor.plantesp_plants_1_moisture,51.58,2024-03-21T23:53:05.000Z
sensor.plantesp_plants_1_moisture,51.53,2024-03-21T23:58:05.000Z
sensor.plantesp_plants_1_moisture,51.45,2024-03-22T00:03:05.000Z
sensor.plantesp_plants_1_moisture,51.41,2024-03-22T00:08:05.000Z
sensor.plantesp_plants_1_moisture,51.39,2024-03-22T00:13:05.000Z
sensor.plantesp_plants_1_moisture,51.34,2024-03-22T00:18:05.000Z
sensor.plantesp_plants_1_moisture,51.32,2024-03-22T00:23:05.000Z
sensor.plantesp_plants_1_moisture,51.28,2024-03-22T00:28:05.000Z
sensor.plantesp_plants_1_moisture,51.22,2024-03-22T00:33:05.000Z
sensor.plantesp_plants_1_moisture,51.2,2024-03-22T00:38:05.000Z
sensor.plantesp_plants_1_moisture,51.16,2024-03-22T00:43:05.000Z
sensor.plantesp_plants_1_moisture,51.13,2024-03-22T00:48:05.000Z
sensor.plantesp_plants_1_moisture,51.11,2024-03-22T00:53:05.000Z
sensor.plantesp_plants_1_moisture,51.05,2024-03-22T00:58:05.000Z
sensor.plantesp_plants_1_moisture,51.01,2024-03-22T01:03:05.000Z
sensor.plantesp_plants_1_moisture,50.96,2024-03-22T01:08:05.000Z
sensor.plantesp_plants_1_moisture,50.92,2024-03-22T01:13:05.000Z
sensor.plantesp_plants_1_moisture,50.91,2024-03-22T01:18:05.000Z
sensor.plantesp_plants_1_moisture,50.84,2024-03-22T01:23:05.000Z
sensor.plantesp_plants_1_moisture,50.77,2024-03-22T01:28:05.000Z
sensor.plantesp_plants_1_moisture,50.72,2024-03-22T01:33:05.000Z
sensor.plantesp_plants_1_moisture,50.64,2024-03-22T01:38:05.000Z
sensor.plantesp_plants_1_moisture,50.57,2024-03-22T01:43:05.000Z
sensor.plantesp_plants_1_moisture,50.55,2024-03-22T01:48:05.000Z
sensor.plantesp_plants_1_moisture,50.48,2024-03-22T01:53:05.000Z
sensor.plantesp_plants_1_moisture,50.42,2024-03-22T01:58:05.000Z
sensor.plantesp_plants_1_moisture,50.38,2024-03-22T02:03:05.000Z
sensor.plantesp_plants_1_moisture,50.3,2024-03-22T02:08:05.000Z
sensor.plantesp_plants_1_moisture,50.25,2024-03-22T02:13:05.000Z
sensor.plantesp_plants_1_moisture,50.24,2024-03-22T02:18:05.000Z
sensor.plantesp_plants_1_moisture,50.17,2024-03-22T02:23:05.000Z
sensor.plantesp_plants_1_moisture,50.1,2024-03-22T02:28:05.000Z
sensor.plantesp_plants_1_moisture,50.08,2024-03-22T02:33:05.000Z
sensor.plantesp_plants_1_moisture,50.06,2024-03-22T02:38:05.000Z
sensor.plantesp_plants_1_moisture,50.0,2024-03-22T02:43:05.000Z
sensor.plantesp_plants_1_moisture,49.97,2024-03-22T02:48:05.000Z
sensor.plantesp_plants_1_moisture,49.93,2024-03-22T02:53:05.000Z
sensor.plantesp_plants_1_moisture,49.9,2024-03-22T02:58:05.000Z
sensor.plantesp_plants_1_moisture,49.85,2024-03-22T03:03:05.000Z
sensor.plantesp_plants_1_moisture,49.8,2024-03-22T03:08:05.000Z
sensor.plantesp_plants_1_moisture,49.74,2024-03-22T03:13:05.000Z
sensor.plantesp_plants_1_moisture,49.67,2024-03-22T03:18:05.000Z
sensor.plantesp_plants_1_moisture,49.61,2024-03-22T03:23:05.000Z
sensor.plantesp_plants_1_moisture,49.6,2024-03-22T03:28:05.000Z
sensor.plantesp_plants_1_moisture,49.53,2024-03-22T03:33:05.000Z
sensor.plantesp_plants_1_moisture,49.5,2024-03-22T03:38:05.000Z
sensor.plantesp_plants_1_moisture,49.44,2024-03-22T03:43:05.000Z
sensor.plantesp_plants_1_moisture,49.4,2024-03-22T03:48:05.000Z
sensor.plantesp_plants_1_moisture,49.39,2024-03-22T03:53:05.000Z
sensor.plantesp_plants_1_moisture,49.38,2024-03-22T03:58:05.000Z
sensor.plantesp_plants_1_moisture,49.33,2024-03-22T04:03:05.000Z
sensor.plantesp_plants_1_moisture,49.27,2024-03-22T04:08:05.000Z
sensor.plantesp_plants_1_moisture,49.22,2024-03-22T04:13:05.000Z
sensor.plantesp_plants_1_moisture,49.17,2024-03-22T04:18:05.000Z
sensor.plantesp_plants_1_moisture,49.16,2024-03-22T04:23:05.000Z
sensor.plantesp_plants_1_moisture,49.13,2024-03-22T04:28:05.000Z
sensor.plantesp_plants_1_moisture,49.08,2024-03-22T04:33:05.000Z
sensor.plantesp_plants_1_moisture,49.02,2024-03-22T04:38:05.000Z
sensor.plantesp_plants_1_moisture,48.97,2024-03-22T04:43:05.000Z
sensor.plantesp_plants_1_moisture,48.91,2024-03-22T04:48:05.000Z
sensor.plantesp_plants_1_moisture,48.86,2024-03-22T04:53:05.000Z
sensor.plantesp_plants_1_moisture,48.83,2024-03-22T04:58:05.000Z
sensor.plantesp_plants_1_moisture,48.79,2024-03-22T05:03:05.000Z
sensor.plantesp_plants_1_moisture,48.75,2024-03-22T05:08:05.000Z
sensor.plantesp_plants_1_moisture,48.72,2024-03-22T05:13:05.000Z
sensor.plantesp_plants_1_moisture,48.66,2024-03-22T05:18:05.000Z
sensor.plantesp_plants_1_moisture,48.63,2024-03-22T05:23:05.000Z
sensor.plantesp_plants_1_moisture,48.57,2024-03-22T05:28:05.000Z
sensor.plantesp_plants_1_moisture,48.51,2024-03-22T05:33:05.000Z
sensor.plantesp_plants_1_moisture,48.45,2024-03-22T05:38:05.000Z
sensor.plantesp_plants_1_moisture,48.43,2024-03-22T05:43:05.000Z
